€time,temp,humi,press,soilMois,soilTemp,winSpeed,winDirect,rain
103556470,43,12,1049,235,255,22,0.67024128686327077,???,0.11  
103618417,43,12,1049,236,255,22,1.3404825737265415,???,0.11   
103680484,43,12,1049,236,255,22,1.3404825737265415,???,0.11   
103742385,43,12,1049,236,255,22,0.33512064343163538,???,0.11  
103804288,43,12,1049,236,255,22,1.0053619302949061,???,0.11   
103866194,43,12,1049,236,255,22,0.67024128686327077,???,0.11  
103928209,43,13,1049,237,255,22,1.3404825737265415,S,0.11     
103990167,43,13,1049,237,255,22,0.33512064343163538,???,0.11  
104052153,43,13,1049,237,818,22,0.33512064343163538,???,0.11  
104114116,43,13,1049,237,255,22,0.67024128686327077,???,0.11  
104176021,43,13,1049,238,255,22,0.67024128686327077,???,0.11  
104237963,43,13,1049,238,255,22,0.67024128686327077,???,0.11  
104299865,43,13,1048,238,255,22,0.67024128686327077,???,0.11  
104362051,43,13,1048,237,255,22,0.33512064343163538,???,0.11  
104423953,43,13,1048,236,255,22,1.0053619302949061,???,0.11   
104485862,43,13,1048,237,255,22,1.0053619302949061,???,0.11   
104547768,43,13,1048,238,255,22,0.33512064343163538,E,0.11    
104609758,43,13,1048,238,255,23,1.0053619302949061,NE,0.11    
104671874,43,13,1048,238,820,23,0.33512064343163538,???,0.11  
104734007,43,12,1048,238,820,23,1.0053619302949061,???,0.11   
104795916,44,13,1048,239,255,23,1.0053619302949061,???,0.11   
104858086,44,13,1048,236,255,23,1.0053619302949061,???,0.11   
104920180,44,13,1048,240,255,23,0.67024128686327077,SE,0.11   
104982082,44,13,1048,239,255,23,1.0053619302949061,???,0.11   
105044033,44,13,1048,239,255,23,0.67024128686327077,???,0.11  
105106017,44,13,1048,238,255,23,0,???,0.11                    
105167988,44,12,1048,238,255,23,0.67024128686327077,???,0.11  
105229891,45,12,1048,241,255,23,0.67024128686327077,???,0.11  
105291993,45,12,1048,241,820,23,0.67024128686327077,???,0.11  
105353964,46,12,1048,239,819,23,1.3404825737265415,???,0.11   
105415917,46,12,1048,238,819,23,0.67024128686327077,S,0.11    
105477853,46,11,1048,239,255,23,1.3404825737265415,???,0.11   
105539843,46,11,1048,240,255,23,0.67024128686327077,NW,0.11   
105601750,46,10,1048,240,255,23,0.33512064343163538,???,0.11  
105663707,46,11,1048,239,255,23,0.67024128686327077,???,0.11  
105726112,46,11,1048,238,820,23,0.67024128686327077,???,0.11  
105788047,46,11,1048,240,255,23,1.3404825737265415,???,0.11   
105849957,47,11,1048,240,255,23,1.0053619302949061,???,0.11   
105911909,47,11,1048,239,255,23,1.6756032171581769,???,0.11   
105973863,47,11,1048,240,255,23,1.0053619302949061,???,0.11   
106035769,47,11,1048,238,255,23,0.33512064343163538,???,0.11  
106097673,47,11,1048,238,255,23,0,???,0.11                    
106159640,47,11,1048,238,255,23,0.67024128686327077,???,0.11  
106221546,47,11,1048,239,255,23,1.0053619302949061,???,0.11   
106283456,47,11,1048,239,255,23,0.67024128686327077,???,0.11  
106345360,47,11,1048,238,255,23,1.6756032171581769,???,0.11   
106407266,47,11,1048,238,255,23,1.6756032171581769,???,0.11   
106469433,47,11,1048,238,255,23,1.0053619302949061,???,0.11   
106531336,47,11,1048,237,255,23,3.3512064343163538,???,0.11   
106593271,47,11,1048,236,255,23,3.6863270777479892,???,0.11   
106655184,46,11,1048,238,255,23,2.6809651474530831,???,0.11   
106717192,46,10,1048,235,255,23,1.0053619302949061,???,0.11   
106779093,46,11,1048,236,255,23,1.0053619302949061,???,0.11   
106841129,46,11,1048,237,255,23,2.0107238605898123,???,0.11   
106903230,46,10,1048,238,819,23,1.3404825737265415,E,0.11     
106965191,46,9,1048,240,255,23,1.6756032171581769,???,0.11    
107027102,47,10,1048,241,255,23,1.0053619302949061,???,0.11   
107089066,47,10,1048,241,255,23,1.3404825737265415,S,0.11     
107150992,48,10,1048,240,821,23,1.0053619302949061,???,0.11   
107212916,48,10,1048,241,255,23,2.0107238605898123,???,0.11   
107274817,48,10,1048,240,255,23,1.0053619302949061,???,0.11   
107336726,48,10,1048,238,255,23,1.0053619302949061,???,0.11   
107398627,48,10,1048,239,255,23,1.3404825737265415,SE,0.11    
107460539,48,9,1048,239,255,23,2.0107238605898123,???,0.11    
107522450,48,9,1048,240,255,23,1.3404825737265415,???,0.11    
107584358,48,9,1048,238,255,23,0.67024128686327077,S,0.11     
